Subject,Item,Status,Manipulability,Actual RT,Accuracy
194,pitcher,New,manipulable,672,1
194,teapot,Old,manipulable,407,1
194,potter26,Old,NA,540,0
194,Plank3,Old,NA,788,1
194,Laine-tuura,New,NA,670,1
194,matches,Old,manipulable,521,1
194,potter14,New,NA,582,1
194,hippopotamus,Old,nonmanipulable,500,0
194,potter6,New,NA,853,0
194,frog,New,nonmanipulable,553,1
194,floss,Old,manipulable,500,0
194,firetruck,New,nonmanipulable,666,1
194,Laine-NORHA,Old,NA,521,1
194,camcorder,Old,manipulable,594,1
194,weasel,New,nonmanipulable,620,1
194,Laine-KALKKU,Old,NA,673,1
194,potter8,Old,NA,635,1
194,Laine-LAVISTIN,New,NA,795,1
194,tank,New,nonmanipulable,712,1
194,bottle,New,manipulable,621,1
194,Laine-naskain,Old,NA,594,1
194,llama,Old,nonmanipulable,485,0
194,toaster,New,manipulable,631,1
194,Plank48,New,NA,915,1
194,potter3,New,NA,817,1
194,Plank49,Old,NA,854,1
194,dolphin,Old,nonmanipulable,446,1
194,trombone,Old,manipulable,500,0
194,brain,New,nonmanipulable,721,1
194,potter15,Old,NA,499,1
194,satellite,New,nonmanipulable,792,1
194,tape,Old,manipulable,734,1
194,stoplight,Old,nonmanipulable,514,1
194,Laine-MAALITSA,Old,NA,514,1
194,Laine-LISTIN,New,NA,555,1
194,Laine-kosseli,Old,NA,551,0
194,mammoth,New,nonmanipulable,511,0
194,platypus,Old,nonmanipulable,579,1
194,Laine-pynna,Old,NA,986,0
194,compass,New,manipulable,711,1
194,potter4,New,NA,853,1
194,Plank50,Old,NA,913,0
194,hose,Old,manipulable,500,0
194,barbell,Old,manipulable,619,1
194,Laine-HAAHLA,New,NA,652,1
194,seaturtle,New,nonmanipulable,704,1
194,plank108,New,NA,998,0
194,lighthouse,Old,nonmanipulable,764,1
194,Laine-liippa,New,NA,687,1
194,plant,Old,nonmanipulable,483,1
194,Laine-pintta,New,NA,584,1
194,strainer,Old,manipulable,500,0
194,colander,New,manipulable,769,1
194,Eals10,Old,NA,576,1
194,Eals29,Old,NA,627,0
194,potter29,New,NA,591,1
194,vacuum,Old,manipulable,562,1
194,Eals32,New,NA,656,1
194,potter1,New,NA,624,1
194,shark,Old,nonmanipulable,645,1
194,potter27,New,NA,561,1
194,saturn,Old,nonmanipulable,516,1
194,mug,New,manipulable,652,1
194,Laine-vemmel,New,NA,556,1
194,Laine-PALIN,Old,NA,612,1
194,cane,New,manipulable,549,1
195,tepee,Old,nonmanipulable,865,1
195,potter24,New,NA,704,1
195,Laine-LUISTI,New,NA,1066,0
195,bellows,New,manipulable,817,1
195,potter9,Old,NA,574,0
195,legos,Old,manipulable,787,1
195,heater,New,nonmanipulable,926,1
195,Laine-RIITMOTT,Old,NA,822,1
195,mouse,New,manipulable,935,1
195,Eals23,Old,NA,808,1
195,whisk,New,manipulable,738,1
195,razor,New,manipulable,858,1
195,Plank17,Old,NA,794,1
195,chimney,Old,nonmanipulable,792,1
195,Eals14,New,NA,734,1
195,sloth,Old,nonmanipulable,708,1
195,stamp,New,manipulable,922,1
195,battery,New,manipulable,1079,1
195,Laine-HOYLA,New,NA,1232,1
195,Eals08,Old,NA,699,1
195,whale,New,nonmanipulable,740,1
195,Eals12,New,NA,651,1
195,potter12,Old,NA,717,1
195,potter16,New,NA,681,1
195,needle,Old,manipulable,876,1
195,frisbee,New,manipulable,930,1
195,moose,New,nonmanipulable,866,1
195,kirk1,Old,NA,649,1
195,Eals19,New,NA,717,1
195,Plank45,New,NA,802,1
195,drawer,New,nonmanipulable,1361,1
195,Laine-ROVE,Old,NA,971,0
195,potter11,New,NA,882,1
195,headphones,Old,manipulable,777,1
195,ruler,Old,manipulable,671,1
195,Laine-AMPUUSI,New,NA,609,0
195,potter17,Old,NA,933,0
195,battleship,Old,nonmanipulable,794,0
195,Plank25,New,NA,719,1
195,Plank36,New,NA,756,1
195,Eals22,Old,NA,740,1
195,jellyfish,New,nonmanipulable,828,1
195,Plank4,Old,NA,695,0
195,yo-yo,Old,manipulable,547,1
195,ladybug,Old,nonmanipulable,747,1
195,Eals26,New,NA,567,1
195,crab,Old,nonmanipulable,704,1
195,potter22,Old,NA,965,1
195,Laine-JYRSIN,Old,NA,716,0
195,bucket,New,manipulable,737,1
195,Plank5,Old,NA,663,0
195,fountain,New,nonmanipulable,706,1
195,cymbals,New,manipulable,922,1
195,watering-can,Old,manipulable,689,1
195,Plank11,New,NA,743,1
195,starfish,New,nonmanipulable,671,1
195,Laine-karttu,Old,NA,869,0
195,ram,New,nonmanipulable,790,1
195,Plank37,New,NA,844,1
195,potter7,Old,NA,836,1
195,Plank13,Old,NA,694,1
195,hamster,Old,nonmanipulable,728,1
195,pitcher,New,manipulable,765,1
195,teapot,Old,manipulable,955,0
195,potter26,Old,NA,1088,1
195,Plank3,Old,NA,907,0
195,Laine-tuura,New,NA,737,1
195,matches,Old,manipulable,712,1
195,potter14,New,NA,717,1
195,hippopotamus,Old,nonmanipulable,1486,1
195,potter6,New,NA,805,1
195,frog,New,nonmanipulable,1156,1
195,floss,Old,manipulable,759,1
195,firetruck,New,nonmanipulable,662,1
195,Laine-NORHA,Old,NA,669,1
195,camcorder,Old,manipulable,655,1
195,weasel,New,nonmanipulable,683,1
195,Laine-KALKKU,Old,NA,834,1
195,potter8,Old,NA,1227,0
195,Laine-LAVISTIN,New,NA,727,1
195,tank,New,nonmanipulable,715,1
195,bottle,New,manipulable,794,1
195,Laine-naskain,Old,NA,599,1
195,llama,Old,nonmanipulable,596,1
195,toaster,New,manipulable,712,1
195,Plank48,New,NA,837,1
195,potter3,New,NA,937,1
195,Plank49,Old,NA,965,0
195,dolphin,Old,nonmanipulable,642,1
195,trombone,Old,manipulable,806,0
195,brain,New,nonmanipulable,952,1
195,potter15,Old,NA,985,1
195,satellite,New,nonmanipulable,956,1
195,tape,Old,manipulable,916,1
195,stoplight,Old,nonmanipulable,970,1
195,Laine-MAALITSA,Old,NA,717,1
195,Laine-LISTIN,New,NA,736,1
195,Laine-kosseli,Old,NA,835,1
195,mammoth,New,nonmanipulable,614,1
195,platypus,Old,nonmanipulable,731,1
195,Laine-pynna,Old,NA,720,1
195,compass,New,manipulable,752,1
195,potter4,New,NA,908,1
195,Plank50,Old,NA,694,0
195,hose,Old,manipulable,662,1
195,barbell,Old,manipulable,814,1
195,Laine-HAAHLA,New,NA,763,1
195,seaturtle,New,nonmanipulable,774,1
195,plank108,New,NA,685,1
195,lighthouse,Old,nonmanipulable,655,1
195,Laine-liippa,New,NA,647,1
195,plant,Old,nonmanipulable,817,1
195,Laine-pintta,New,NA,724,1
195,strainer,Old,manipulable,681,1
195,colander,New,manipulable,804,1
195,Eals10,Old,NA,784,1
195,Eals29,Old,NA,662,0
195,potter29,New,NA,932,1
195,vacuum,Old,manipulable,691,1
195,Eals32,New,NA,587,0
195,potter1,New,NA,649,1
195,shark,Old,nonmanipulable,721,1
195,potter27,New,NA,609,1
195,saturn,Old,nonmanipulable,807,0
195,mug,New,manipulable,728,1
195,Laine-vemmel,New,NA,713,1
195,Laine-PALIN,Old,NA,726,1
195,cane,New,manipulable,710,1
196,tepee,Old,nonmanipulable,707,1
196,potter24,New,NA,540,1
196,Laine-LUISTI,New,NA,402,0
196,bellows,New,manipulable,455,0
196,potter9,Old,NA,590,1
196,legos,Old,manipulable,437,0
196,heater,New,nonmanipulable,556,0
196,Laine-RIITMOTT,Old,NA,413,1
196,mouse,New,manipulable,530,0
196,Eals23,Old,NA,423,1
196,whisk,New,manipulable,469,1
196,razor,New,manipulable,413,0
196,Plank17,Old,NA,500,0
196,chimney,Old,nonmanipulable,532,0
196,Eals14,New,NA,460,0
196,sloth,Old,nonmanipulable,619,1
196,stamp,New,manipulable,441,0
196,battery,New,manipulable,549,0
196,Laine-HOYLA,New,NA,465,0
196,Eals08,Old,NA,532,0
196,whale,New,nonmanipulable,601,1
196,Eals12,New,NA,543,1
196,potter12,Old,NA,451,0
196,potter16,New,NA,455,1
196,needle,Old,manipulable,500,0
196,frisbee,New,manipulable,579,0
196,moose,New,nonmanipulable,798,1
196,kirk1,Old,NA,493,0
196,Eals19,New,NA,423,0
196,Plank45,New,NA,361,0
196,drawer,New,nonmanipulable,553,0
196,Laine-ROVE,Old,NA,444,1
196,potter11,New,NA,500,1
196,headphones,Old,manipulable,761,1
196,ruler,Old,manipulable,500,0
196,Laine-AMPUUSI,New,NA,569,0
196,potter17,Old,NA,527,1
196,battleship,Old,nonmanipulable,592,1
196,Plank25,New,NA,411,0
196,Plank36,New,NA,500,1
196,Eals22,Old,NA,425,1
196,jellyfish,New,nonmanipulable,500,1
196,Plank4,Old,NA,489,1
196,yo-yo,Old,manipulable,492,1
196,ladybug,Old,nonmanipulable,466,1
196,Eals26,New,NA,541,0
196,crab,Old,nonmanipulable,430,1
196,potter22,Old,NA,479,0
196,Laine-JYRSIN,Old,NA,552,0
196,bucket,New,manipulable,556,1
196,Plank5,Old,NA,461,0
196,fountain,New,nonmanipulable,421,1
196,cymbals,New,manipulable,410,1
196,watering-can,Old,manipulable,468,0
196,Plank11,New,NA,432,0
196,starfish,New,nonmanipulable,492,1
196,Laine-karttu,Old,NA,411,0
196,ram,New,nonmanipulable,433,0
196,Plank37,New,NA,500,1
196,potter7,Old,NA,519,0
196,Plank13,Old,NA,452,0
196,hamster,Old,nonmanipulable,584,0
196,pitcher,New,manipulable,455,0
196,teapot,Old,manipulable,557,1
196,potter26,Old,NA,533,0
196,Plank3,Old,NA,513,0
196,Laine-tuura,New,NA,419,1
196,matches,Old,manipulable,571,1
196,potter14,New,NA,491,0
196,hippopotamus,Old,nonmanipulable,514,1
196,potter6,New,NA,506,0
196,frog,New,nonmanipulable,555,1
196,floss,Old,manipulable,472,0
196,firetruck,New,nonmanipulable,547,1
196,Laine-NORHA,Old,NA,567,1
196,camcorder,Old,manipulable,541,0
196,weasel,New,nonmanipulable,474,1
196,Laine-KALKKU,Old,NA,446,0
196,potter8,Old,NA,383,0
196,Laine-LAVISTIN,New,NA,486,1
196,tank,New,nonmanipulable,508,1
196,bottle,New,manipulable,646,1
196,Laine-naskain,Old,NA,390,0
196,llama,Old,nonmanipulable,572,0
196,toaster,New,manipulable,543,1
196,Plank48,New,NA,550,1
196,potter3,New,NA,502,1
196,Plank49,Old,NA,444,0
196,dolphin,Old,nonmanipulable,608,1
196,trombone,Old,manipulable,650,1
196,brain,New,nonmanipulable,500,1
196,potter15,Old,NA,500,0
196,satellite,New,nonmanipulable,628,1
196,tape,Old,manipulable,556,1
196,stoplight,Old,nonmanipulable,547,1
196,Laine-MAALITSA,Old,NA,535,0
196,Laine-LISTIN,New,NA,472,1
196,Laine-kosseli,Old,NA,500,0
196,mammoth,New,nonmanipulable,621,0
196,platypus,Old,nonmanipulable,450,1
196,Laine-pynna,Old,NA,498,0
196,compass,New,manipulable,547,1
196,potter4,New,NA,607,1
196,Plank50,Old,NA,485,0
196,hose,Old,manipulable,500,0
196,barbell,Old,manipulable,473,1
196,Laine-HAAHLA,New,NA,497,0
196,seaturtle,New,nonmanipulable,594,1
196,plank108,New,NA,465,1
196,lighthouse,Old,nonmanipulable,448,0
196,Laine-liippa,New,NA,507,1
196,plant,Old,nonmanipulable,561,0
196,Laine-pintta,New,NA,520,0
196,strainer,Old,manipulable,557,1
196,colander,New,manipulable,597,1
196,Eals10,Old,NA,535,0
196,Eals29,Old,NA,500,0
196,potter29,New,NA,513,1
196,vacuum,Old,manipulable,500,0
196,Eals32,New,NA,693,0
196,potter1,New,NA,500,1
196,shark,Old,nonmanipulable,647,1
196,potter27,New,NA,603,1
196,saturn,Old,nonmanipulable,597,1
196,mug,New,manipulable,515,1
196,Laine-vemmel,New,NA,449,1
196,Laine-PALIN,Old,NA,500,0
196,cane,New,manipulable,500,1
